Tweet,Sentimen,Tweet Length,Tokenized
 senin penuh berkah hari senin adalah awal dari semua jajaran menteri kabinet merah putih untuk bekerja dengan penuh semangat tantangan besar ada didepan selamat bekerja good luck,positif,28,"['senin', 'penuh', 'berkah', 'senin', 'jajar', 'menteri', 'kabinet', 'merah', 'putih', 'penuh', 'semangat', 'tantang', 'depan', 'selamat', 'good', 'luck']"
 ekonomi makin stabil semua berkat kebijakan bijak kabinet merah putih,positif,11,"['ekonomi', 'stabil', 'berkat', 'bijak', 'bijak', 'kabinet', 'merah', 'putih']"
 yang gua tanya kepentingan nempatin wiranto di kabinet apa urgensinya apa,negatif,12,"['penting', 'nempatin', 'wiranto', 'kabinet', 'urgensi']"
pemerintahan presiden prabowo subianto berencana menyelesaikan pembangunan ibu kota negara dalam jangka waktu tahun hal tersebut disampaikan menteri kehutanan raja juli antoni dalam retreat kabinet merah putih di magelang ,negatif,32,"['perintah', 'presiden', 'prabowo', 'subianto', 'rencana', 'selesai', 'bangun', 'kota', 'negara', 'jangka', 'menteri', 'hutan', 'raja', 'juli', 'antoni', 'retreat', 'kabinet', 'merah', 'putih', 'magelang']"
 sepenting itu yah sampe rekonsiliasi nya masuk dalam kabinet syarat wiranto jangan berisik lagi ini apalagi loe bawabawa dosa waris,negatif,21,"['penting', 'yah', 'sampe', 'rekonsiliasi', 'nya', 'masuk', 'kabinet', 'syarat', 'wiranto', 'berisik', 'loe', 'bawabawa', 'dosa', 'waris']"
csis soal prabowo ajak partai gurem masuk kabinet tak ingin ada yang ganggu stabilitas politik ,netral,16,"['csis', 'prabowo', 'ajak', 'partai', 'gurem', 'masuk', 'kabinet', 'ganggu', 'stabilitas', 'politik']"
 sepenting rapat kabinet gak,negatif,5,"['penting', 'rapat', 'kabinet', 'gak']"
bkn sebut asn dan pppk akan dialihkan imbas perubahan nomenklatur kabinet merah putih ,netral,16,"['bkn', 'asn', 'pppk', 'alih', 'imbas', 'ubah', 'nomenklatur', 'kabinet', 'merah', 'putih']"
tibatiba saja terlintas dibenak saya kalau kedepan akan heboh oleh kejadian di pemerintahan reshufle total prabowo amp tim akan merombak kabinet yg namanya sudah disiapkan sejak awal fufufafa akan diganti oleh rival kemungkinan arb yg akan masuk,negatif,40,"['tibatiba', 'lintas', 'benak', 'depan', 'heboh', 'jadi', 'perintah', 'reshufle', 'total', 'prabowo', 'amp', 'tim', 'rombak', 'kabinet', 'nama', 'siap', 'ganti', 'rival', 'arb', 'masuk']"
 sektor pertanian makin maju salut buat perhatian kabinet,positif,9,"['sektor', 'tani', 'maju', 'salut', 'perhati', 'kabinet']"
pertanyaan kuis arisan hari ini pesertanya mahasiswa sebutkan nama menteri kabinet merah putih yusril terus sebelahnya jawab raffi ahmad giring nidji sebutkan pahlawan wanita indonesia ra kartini megawati real indonesia cemas,positif,35,"['kuis', 'arisan', 'serta', 'mahasiswa', 'sebut', 'nama', 'menteri', 'kabinet', 'merah', 'putih', 'yusril', 'belah', 'raffi', 'ahmad', 'giring', 'nidji', 'sebut', 'pahlawan', 'wanita', 'indonesia', 'ra', 'kartini', 'megawati', 'real', 'indonesia', 'cemas']"
 diduga stres berat karena tidak dipanggil masuk kabinet ,negatif,10,"['duga', 'stres', 'berat', 'panggil', 'masuk', 'kabinet']"
perpres kabinet prabowogibran tni polri dn kejagung di bawah budi gunawan ,positif,12,"['pres', 'kabinet', 'prabowogibran', 'tni', 'polri', 'dn', 'jagung', 'gunawan']"
media partner bem km fmipa unand x bem km faterna unand halo km fmipa unand seminar ruang desain seminar ruang desain merupakan salah satu program kerja dari dinas komunikasi dan informasi bem km faterna unand salam kabinet inisiatif ,netral,39,"['media', 'partner', 'bem', 'km', 'fmipa', 'unand', 'x', 'bem', 'km', 'faterna', 'unand', 'halo', 'km', 'fmipa', 'unand', 'seminar', 'ruang', 'desain', 'seminar', 'ruang', 'desain', 'salah', 'program', 'kerja', 'dinas', 'komunikasi', 'informasi', 'bem', 'km', 'faterna', 'unand', 'salam', 'kabinet', 'inisiatif']"
presiden prabowo berikan pengarahan kepada kabinet merah putih bahas pembangunan ikn ,netral,13,"['presiden', 'prabowo', 'arah', 'kabinet', 'merah', 'putih', 'bahas', 'bangun', 'ikn']"
usai pembekalan kabinet merah putih di magelang jawa tengah mari kita pantau bersama kegiatan menteri kependudukan dan pembangunan keluarga yang diikuti oleh korespondensi cnn indonesia novanaya antaka pada hari ini ,netral,32,"['bekal', 'kabinet', 'merah', 'putih', 'magelang', 'jawa', 'mari', 'pantau', 'giat', 'menteri', 'duduk', 'bangun', 'keluarga', 'ikut', 'korespondensi', 'cnn', 'indonesia', 'novanaya', 'antaka']"
alasan prabowo jadikan mobil karya anak bangsa mv garuda limousine kendaraan kabinet merah putih ,netral,15,"['alas', 'prabowo', 'jadi', 'mobil', 'karya', 'anak', 'bangsa', 'mv', 'garuda', 'limousine', 'kendara', 'kabinet', 'merah', 'putih']"
panglima tni ikuti retreat hari ke kabinet merah putih di magelang ,netral,13,"['panglima', 'tni', 'ikut', 'retreat', 'kabinet', 'merah', 'putih', 'magelang']"
 ku rasa indonesia tidak kekurangan orang yang berintegritas tidak plinplan ituitu saja yang masuk ke jajaran kabinet,negatif,18,"['ku', 'indonesia', 'kurang', 'orang', 'integritas', 'plinplan', 'ituitu', 'masuk', 'jajar', 'kabinet']"
 suka banget sama fokus kabinet merah putih di pendidikan anakanak indonesia masa depan cerah,positif,15,"['suka', 'banget', 'fokus', 'kabinet', 'merah', 'putih', 'didik', 'anakanak', 'indonesia', 'cerah']"
 kontroversi menteri kabinet merah putih bertambah lagi reshuffle saja yang bikin kontroversi tersebut,negatif,14,"['kontroversi', 'menteri', 'kabinet', 'merah', 'putih', 'tambah', 'reshuffle', 'bikin', 'kontroversi']"
meski memiliki presiden yang kuat dan menteri yang hebat indonesia masih butuh reformasi birokrasi nonton welcome kabinet merah putih selengkapnya di ,netral,28,"['milik', 'presiden', 'kuat', 'menteri', 'hebat', 'indonesia', 'butuh', 'reformasi', 'birokrasi', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'lengkap']"
optimiskah anda dengan pemerintahan prabowogibran tahun ke depan nonton welcome kabinet merah putih selengkapnya di ,netral,23,"['optimis', 'perintah', 'prabowogibran', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'lengkap']"
 betul selama dikabinet masih ada upil nya mul gak bakal presiden terpilih bisa bergerak menunggu zaken kabinet prabowo ,negatif,20,"['kabinet', 'upil', 'nya', 'mul', 'gak', 'presiden', 'pilih', 'gerak', 'tunggu', 'zaken', 'kabinet', 'prabowo']"
jika anggota kabinet merah putih tidak bekerja dengan baik akan diganti oleh presiden prabowo nonton welcome kabinet merah putih selengkapnya di ,netral,28,"['anggota', 'kabinet', 'merah', 'putih', 'ganti', 'presiden', 'prabowo', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'lengkap']"
 sbg parte pengusung belio pemenang pemilu anggota terbanyak diparlemen dan mentri terbanyak di kabinet dan sering mengatakan bhw belio adalah petugas partainya shrsnya adalah pihak yg plg bertanggungjawab atas kegilaan ini,negatif,32,"['parte', 'usung', 'belio', 'menang', 'milu', 'anggota', 'parlemen', 'tri', 'kabinet', 'bhw', 'belio', 'tugas', 'partai', 'shrsnya', 'plg', 'bertanggungjawab', 'gila']"
pakai uang pribadi prabowo biayai retreat kabinet merah putih di akmil magelang baca di sini ,netral,24,"['pakai', 'uang', 'pribadi', 'prabowo', 'biaya', 'retreat', 'kabinet', 'merah', 'putih', 'akmil', 'magelang', 'baca']"
 kl untuk panglima shrsnya mngkin skrng jatahnya tni au kalo nggak salah berarti sepak terjang amhp sungguh sangat luarbiasa ya pengaruhnya oia anaknya pun ada yg masuk kabinet kalo gak salah,negatif,33,"['kl', 'panglima', 'shrsnya', 'mngkin', 'skrng', 'jatah', 'tni', 'au', 'kalo', 'salah', 'sepak', 'terjang', 'amhp', 'sungguh', 'luarbiasa', 'pengaruh', 'oia', 'anak', 'masuk', 'kabinet', 'kalo', 'gak', 'salah']"
ombudsman akan berkoordinasi dengan kementerian dan lembaga terkait dengan pemisahan kementerian pada kabinet merah putih ,netral,16,"['ombudsman', 'koordinasi', 'menteri', 'lembaga', 'kait', 'pisah', 'menteri', 'kabinet', 'merah', 'putih']"
 sabarr selama kabinet dia masi diisi orangnya jokowi rasanya sulit prabowo begerak dengan beban anggaran sebesar itu kesedot buat kementriannya saya lagi nunggu gebrakan berikutnya reshuffle kabinet cuci gudang dari semua kroni jokowi dan munculnya kabinet zaken prabowo,negatif,41,"['sabarr', 'kabinet', 'mas', 'isi', 'orang', 'jokowi', 'sulit', 'prabowo', 'begerak', 'beban', 'anggar', 'sedot', 'tri', 'nunggu', 'gebrak', 'reshuffle', 'kabinet', 'cuci', 'gudang', 'kroni', 'jokowi', 'muncul', 'kabinet', 'zaken', 'prabowo']"
istana sebut retreat kabinet merah putih pakai uang pribadi prabowo ,netral,11,"['istana', 'retreat', 'kabinet', 'merah', 'putih', 'pakai', 'uang', 'pribadi', 'prabowo']"
kepala kantor komunikasi presiden hasan nasbi menjelaskan alasan presiden prabowo subianto mendanai secara pribadi pembekalan retreat kabinet merah putih dia menekankan bahwa kegiatan yang berjalan selama empat hari tiga malam itu terhitung sejak kamis hingga ,negatif,37,"['kepala', 'kantor', 'komunikasi', 'presiden', 'hasan', 'nasbi', 'alas', 'presiden', 'prabowo', 'subianto', 'dana', 'pribadi', 'bekal', 'retreat', 'kabinet', 'merah', 'putih', 'tekan', 'giat', 'jalan', 'malam', 'hitung', 'kamis']"
 kabinet merah putih benerbener serius dalam memperhatikan kebutuhan rakyat,netral,10,"['kabinet', 'merah', 'putih', 'benerbener', 'serius', 'perhati', 'butuh', 'rakyat']"
reatreat akmil dan uang pribadi semacam kampanye politik untuk mengarahkan menteri kabinet pada programprogram yang telah ditetapkan juga ada semacam ketidakpuasan penyampaian pasca sidang kabinet pertama sehingga perlu penegasan ulang,negatif,31,"['reatreat', 'akmil', 'uang', 'pribadi', 'kampanye', 'politik', 'arah', 'menteri', 'kabinet', 'programprogram', 'tetap', 'ketidakpuasan', 'sampai', 'pasca', 'sidang', 'kabinet', 'tegas', 'ulang']"
 kabinet ini benerbener mendorong inovasi di sektor teknologi indonesia makin maju,positif,12,"['kabinet', 'benerbener', 'dorong', 'inovasi', 'sektor', 'teknologi', 'indonesia', 'maju']"
retreat kabinet merah putih dibiayai prabowo dengan uang pribadi ,netral,10,"['retreat', 'kabinet', 'merah', 'putih', 'biaya', 'prabowo', 'uang', 'pribadi']"
 kabinet merah putih ,netral,7,"['kabinet', 'merah', 'putih']"
sumber dana retreat menteri kabinet merah putih di akmil magelang ternyata dari sini ,netral,18,"['sumber', 'dana', 'retreat', 'menteri', 'kabinet', 'merah', 'putih', 'akmil', 'magelang']"
menurut abraha mose pt pindad saat ini masih menunggu tindak lanjut dari arahan prabowo terkait maung jadi kendaraan dinas kabinet merah putih ,netral,23,"['abraha', 'mose', 'pt', 'pindad', 'tunggu', 'tindak', 'arah', 'prabowo', 'kait', 'maung', 'kendara', 'dinas', 'kabinet', 'merah', 'putih']"
 akses ke pendidikan makin terbuka lebar salut buat kabinet merah putih,positif,12,"['akses', 'didik', 'buka', 'lebar', 'salut', 'kabinet', 'merah', 'putih']"
utk kabinet merah putih wajib di bekali menjadi kabinet yg berjiwa nasionalisme patriotisme yg berpihak pd rakyat dan tdk menjadi boneka naga oknum naga hanya menggusur tanah rakyat utk keuntungan kapitalis dlm pik dan pik dan tempat lainnya ,netral,45,"['kabinet', 'merah', 'putih', 'wajib', 'bekal', 'kabinet', 'jiwa', 'nasionalisme', 'patriotisme', 'pihak', 'pd', 'rakyat', 'boneka', 'naga', 'oknum', 'naga', 'gusur', 'tanah', 'rakyat', 'untung', 'kapitalis', 'pik', 'pik']"
 kok goblok ngak ketulungan uang pribadi pakai fasilitas negara itu kegiatan untuk mendisiplinkan kabinet nya untuk kepentingan rakyatnya masih mending prabowo pakai uang pribadi kalau yg lain pakai angaran negara blok goblok,positif,34,"['goblok', 'ngak', 'ketulungan', 'uang', 'pribadi', 'pakai', 'fasilitas', 'negara', 'giat', 'disiplin', 'kabinet', 'nya', 'penting', 'rakyat', 'mending', 'prabowo', 'pakai', 'uang', 'pribadi', 'pakai', 'angaran', 'negara', 'blok', 'goblok']"
kalian sadar gak jadi menteri di kabinet yg wakil presidennya seorg pemuda buah dari pelanggaran etika pemerkosaan konstitusi dan cawecawe bapaknya sedih banget ,negatif,23,"['sadar', 'gak', 'menteri', 'kabinet', 'wakil', 'presiden', 'seorg', 'pemuda', 'buah', 'langgar', 'etika', 'perkosa', 'konstitusi', 'cawecawe', 'bapak', 'sedih', 'banget']"
 sepertinya kita punya the real presiden tinggal nyimak kebijakan kabinet merah putih,positif,14,"['the', 'real', 'presiden', 'tinggal', 'nyimak', 'bijak', 'kabinet', 'merah', 'putih']"
sejauh ini sudah mengalami gangguan tidur menarik diri dari kehidupan sosial dan membuat nd account pasien telah menemui dokter spesialis namun obat baru reshuffle seperti kabinet dan sedang dalam masa orientasi jadi belum bekerja penuh,netral,35,"['alami', 'ganggu', 'tidur', 'tarik', 'hidup', 'sosial', 'nd', 'account', 'pasien', 'temu', 'dokter', 'spesialis', 'obat', 'reshuffle', 'kabinet', 'orientasi', 'penuh']"
presiden prabowo selalu konsisten dengan ucapannya sejak masuk ke dunia politik akankah terwujud di masa pemerintahannya nonton welcome kabinet merah putih selengkapnya di ,positif,29,"['presiden', 'prabowo', 'konsisten', 'ucap', 'masuk', 'dunia', 'politik', 'wujud', 'perintah', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'lengkap']"
jumlah menteri yang dilantik semakin banyak apakah koordinasi akan berjalan dengan baik di kabinet merah putih nonton welcome kabinet merah putih selengkapnya di ,netral,30,"['menteri', 'lantik', 'koordinasi', 'jalan', 'kabinet', 'merah', 'putih', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'lengkap']"
di tengah tuduhan pemborosan kepada agenda retreat kabinet merah putih yang diselenggarakan presiden prabowo kita mendapatkan informasi bahwa anggaran retreat tersebut berasal dari kantong pribadi presiden ,positif,31,"['tuduh', 'boros', 'agenda', 'retreat', 'kabinet', 'merah', 'putih', 'selenggara', 'presiden', 'prabowo', 'informasi', 'anggar', 'retreat', 'asal', 'kantong', 'pribadi', 'presiden']"
istana arahan prabowo agar kabinet pakai maung disampaikan saat retreat akmil ,netral,16,"['istana', 'arah', 'prabowo', 'kabinet', 'pakai', 'maung', 'retreat', 'akmil']"
 baca bego itu biaya retreat kabinet di akmil berarti kalo yg pesawat bukan,negatif,15,"['baca', 'bego', 'biaya', 'retreat', 'kabinet', 'akmil', 'kalo', 'pesawat']"
tweet lama dua pejabat kabinet merah putih yang baru dilantik tersebar di medsos tokoh nu sentil hinaan ke prabowo ,negatif,20,"['tweet', 'jabat', 'kabinet', 'merah', 'putih', 'lantik', 'sebar', 'medsos', 'tokoh', 'nu', 'sentil', 'hina', 'prabowo']"
presiden prabowo menggelar makan malam kabinet merah putih di ruang makan husein komplek akmil magelang lewat news ,netral,20,"['presiden', 'prabowo', 'gelar', 'makan', 'malam', 'kabinet', 'merah', 'putih', 'ruang', 'makan', 'husein', 'komplek', 'akmil', 'magelang', 'news']"
dengan dibaginya satu kementerian menjadi beberapa kementerian di kabinet merah putih agar semakin fokus lebih efektif nonton welcome kabinet merah putih selengkapnya di ,netral,30,"['bagi', 'menteri', 'menteri', 'kabinet', 'merah', 'putih', 'fokus', 'efektif', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'lengkap']"
 prabowo pasti bisa mengantar kita ke indonesia emas anggota kabinet merah putih diawali dengan pendidikan ilmu militer dlm arti tegas bertindak tak pandang bulu melindungi bangsa dan negara walau sekalipun mengorbankan nyawa ,positif,35,"['prabowo', 'antar', 'indonesia', 'emas', 'anggota', 'kabinet', 'merah', 'putih', 'awal', 'didik', 'ilmu', 'militer', 'arti', 'tindak', 'pandang', 'bulu', 'lindung', 'bangsa', 'negara', 'korban', 'nyawa']"
bismillah staf kabinet merah putih ,positif,6,"['bismillah', 'staf', 'kabinet', 'merah', 'putih']"
 kagakx harus bersih kabinet,negatif,5,"['kagakx', 'bersih', 'kabinet']"
 saran sy sih pak ganti semua kabinet titipan jokowi baru keren dan bersih nantinya kabinet p prabowo,negatif,18,"['saran', 'sy', 'ganti', 'kabinet', 'titip', 'jokowi', 'keren', 'bersih', 'kabinet', 'p', 'prabowo']"
hai hai hai kabinet baru pasti dengan orangorang yang baru kan tentu nya dong wah tementemen pada penasaran gak nih sama anggotaanggota osis yang baru tanpa lamalama nunggu langsung aja cuuus ke tiktok osis sma igs ,netral,37,"['hai', 'hai', 'hai', 'kabinet', 'orangorang', 'nya', 'tementemen', 'penasaran', 'gak', 'anggotaanggota', 'osis', 'lamalama', 'nunggu', 'langsung', 'cuuus', 'tiktok', 'osis', 'sma', 'igs']"
pembekalan kabinet merah putih ternyata dibiayai presiden prabowo subianto lewat ,netral,15,"['bekal', 'kabinet', 'merah', 'putih', 'biaya', 'presiden', 'prabowo', 'subianto']"
prabowo pasti bisa mengantar kita ke indonesia emas anggota kabinet merah putih diawali dengan pendidikan ilmu militer dlm arti tegas bertindak tak pandang bulu melindungi bangsa dan negara walau sekalipun mengorbankan nyawa ,positif,34,"['prabowo', 'antar', 'indonesia', 'emas', 'anggota', 'kabinet', 'merah', 'putih', 'awal', 'didik', 'ilmu', 'militer', 'arti', 'tindak', 'pandang', 'bulu', 'lindung', 'bangsa', 'negara', 'korban', 'nyawa']"
gmni optimistis kabinet merah putih bisa jalankan program prabowogibran ,positif,10,"['gmni', 'optimistis', 'kabinet', 'merah', 'putih', 'jalan', 'program', 'prabowogibran']"
kegiatan retreat kabinet merah putih di akademi militer magelang jawa tengah sudah disiapkan satu bulan oleh prabowo subianto sebelum dilantik jadi presiden ,netral,23,"['giat', 'retreat', 'kabinet', 'merah', 'putih', 'akademi', 'militer', 'magelang', 'jawa', 'siap', 'prabowo', 'subianto', 'lantik', 'presiden']"
bagus sih kalo kabinet merah putih akan bekerja maksi untuk rakyat tapi sayang yang ngomong cak imin ,negatif,19,"['bagus', 'kalo', 'kabinet', 'merah', 'putih', 'maksi', 'rakyat', 'sayang', 'ngomong', 'cak', 'imin']"
 kementerian ekonomi sedang memperincikan kumpulan t dalam tempoh sebulan ini dengan kerjasama kementerian kewangan sebelum dibentangkan kepada kabinet untuk kelulusan ,netral,22,"['menteri', 'ekonomi', 'perinci', 'kumpul', 't', 'tempoh', 'bulan', 'kerjasama', 'menteri', 'wang', 'bentang', 'kabinet', 'kelulus']"
 prabowo minta seluruh kabinet merah putih gunakan mobil dalam negeri ,netral,12,"['prabowo', 'kabinet', 'merah', 'putih', 'mobil', 'negeri']"
semoga sehat selalu pak presiden dan pak kapolri jendral saya yakin kabinet merah putih siap wujudkan indonesia adil amp makmur,positif,22,"['moga', 'sehat', 'presiden', 'kapolri', 'jendral', 'kabinet', 'merah', 'putih', 'wujud', 'indonesia', 'adil', 'amp', 'makmur']"
kegiatan pembekalan atau retreat kabinet merah putih di akademi militer magelang jawa tengah dibiayai oleh uang pribadi prabowo subianto ,netral,23,"['giat', 'bekal', 'retreat', 'kabinet', 'merah', 'putih', 'akademi', 'militer', 'magelang', 'jawa', 'biaya', 'uang', 'pribadi', 'prabowo', 'subianto']"
curhat bahlil ikut retreat kabinet di magelang bangun paginya itu agak repot saya namun selama di akmil ia harus beradaptasi dengan pola disiplin yang berbeda di sini berbeda kita tidur pukul wib tetapi pukul wib sudah harus bangun ,netral,41,"['curhat', 'bahlil', 'retreat', 'kabinet', 'magelang', 'bangun', 'pagi', 'repot', 'akmil', 'adaptasi', 'pola', 'disiplin', 'beda', 'beda', 'tidur', 'wib', 'wib', 'bangun']"
program hari kerja kabinet merah putih pangan membangun lumbung pangan nasional daerah dan desa dengan intensifikasi lahan pertanian seluas ribu hektare dan cetak sawah baru ribu hektare serta dukungan sarana prasarana pendukung dengan anggaran rp triliun,positif,39,"['program', 'kerja', 'kabinet', 'merah', 'putih', 'pangan', 'bangun', 'lumbung', 'pangan', 'nasional', 'daerah', 'desa', 'intensifikasi', 'lahan', 'tani', 'luas', 'ribu', 'hektare', 'cetak', 'sawah', 'ribu', 'hektare', 'dukung', 'sarana', 'prasarana', 'dukung', 'anggar', 'rp', 'triliun']"
