Tweet,Sentimen,Tweet Length
retreat kabinet merah putih berjalan lancar pln sukses amankan listrik secara berlapis ,positif,21
struktur organisasi kementerian kabinet merahputih selesai pada november ,netral,9
lewat wajib militer di magelang para menteri belajar soal disiplin amp kekompakan di bwh arahan presiden kabinet ini siap satu komando amp kerja maksimal untk rakyat indonesia ,positif,35
di akmil magelang presiden beri pembekalan wajib militer buat para menteri disiplin patriotisme amp kekompakan ditanamkan biar kabinet solid kerja bareng demi satu tujuan untuk bangsa ,positif,32
kepala kantor komunikasi kepresidenan hasan nasbi mengatakan presiden prabowo subianto telah mempersiapkan kegiatan retret kabinet di akademi militer magelang jawa tengah sejak sebulan sebelum dilantik sebagai kepala negara ,positif,32
prabowo bersyukur kabinet merah putih raih respons positif pasar ,positif,10
partai nasdem telah memastikan tak menempatkan kadernya di kabinet merah putih ,netral,12
kabinet merah putih skrng pny ikatan makin kuat usai wajib militer di magelang presiden kasih arahan lgsg spy para menteri siap bergerak dgn semangat baru untk rakyat ,netral,36
menteri kehutanan raja juli antoni mengatakan retreat kabinet merah putih semakin memperjelas orientasi,positif,13
retreat kabinet merah putih diketahui berlangsung dari kamis hingga minggu ,netral,12
presiden gerak cpt bikin kabinet yg solid program wajib militer di magelang untk latih para menteri disiplin amp kerja bareng sebagai satu tim yg siap kompak bangun negeri ,positif,37
 g juga sih karena waktu yang bersamaan dgn brics dia mau mimpin perkemahan kabinet yang dia udah planning dari bulan yang lalu karena kan nggak mungkin dia nggak hadir disitu dia juga ngebolehin pejabat sekelas mentri untuk absen dri acara brti nunjukin brics jg penting,positif,46
 inilah gambaran kabinet sesungguhnya persis semakin suram bangsa ini,negatif,10
kan namanya jg kabinet omon pak setali uang dgn kepalanya pembusukan ikan itu dimulai dr kepala ,negatif,17
 bagi yg saat bagian kue kekuasaan tentu optimis terutama kader partai yg masuk kabinet tapi bagi rakyat nampaknya awan hitam masih bergelayut meski sempat muncul matahari sebentar sebelum kabinet dibentuk namun awan hitam kembali tutupi matahari harapan kabinet bobrok ii,negatif,41
 nyali prabowo gk ada bedanya dgn pecundang bersihkan dulu kabinet kamu presiden zulhas itu biang rampok jamu biarkan keluaganya masuk jd perampok negara jg,negatif,25
hindari makan diresto orang rasis provokotor rasis pak presiden bisa lihat dlm sebulan siapa yg harus out dari kabinet merah putih kan pak ,negatif,26
 setoran ke pemerintah nya kurang baru ganti kabinet ni butuh dana segar,negatif,13
presiden prabowo wajibkan anggota kabinet merah putih gunakan maung garuda presiden prabowo pun memberi arahan agar maung dipakai oleh para menteri wakil menteri hingga pejabat eselon i sebagai kendaraan dinas supir keenakan truk rosalia tanggerang malam jumat ,netral,39
 bangkai busuk seperti fufufafa yang mulai berulat dan akan siap merusak kabinet prabowo seperti sulit untuk diabaikan begitu saja apa lagi sang penguasa akan melakukan perjalanan ke ln,negatif,30
 semestinya yang di tangkap yang nyata terbukti korupsi uang rakyat para menteri nya jokowi yg sekarang bercokol di kabinet prabowo belum lg perbuatan fufufafa yg menghina sanasini itu sebenarnya yg di tangkap bukn tom lembong krn kebijakan impor gula itupun atas perintah jokowi,netral,42
 menteri pertama dalam list reshuffle kabinet merah putih,negatif,9
 era niku mentri kabinet pembangunan v apal,negatif,9
 ini orang suka koar waktu masa jokowi kini tak koar lagi karena udah masuk kabinet ,negatif,17
 kaya nya isi kabinet menteri nya pak wong e aneh semoga indonesia tambah maju merdeka ,negatif,20
fungsi giring sebenernya dimasukin ke kabinet ngehemat budget hiburan,negatif,9
 ibarat harga rumah m biaya pengerajaan bangun rumahnya m ada pigai di kabinet menuju indonesia bangkrut,negatif,19
 dia ini preman bukan politisi apalagi negarawan inilah seken kabinet kabinet barang rongsok,negatif,14
 he said timbul tenggelam bersama rakyat tp setelah memprovokasi pendukungnya sampe jatuh korban jiwa dia malah masuk kabinet dan ga pernah sekalipun menjenguk korban dan keluarganya so what do you expect guys ,negatif,34
 jangan masuk angin lo kejagng ini jelas udah ada indikasi kerugian negara malah pada masuk kabinet,negatif,19
 kalian itu gaada bedanya erina dan najwa aja dibully abis an pokoknya pendukung capres manapun kek taik semua ketikannya jahat dan berantem mulu padahal yg di atas bagi jabatan cawapres aja masuk ke kabinet kalian ga sadar kalian cuma jd kambing hitam politik doang ,negatif,46
 kalian itu gaada bedanya erina dan najwa aja dibully abis an pokoknya pendukung capres manapun kek taik semua ketikannya jahat dan berantem mulu padahal yg di atas bagi jabatan cawapres aja masuk ke kabinet kalian ga sadar kalian cuma jd kambing hitam politik doang ,negatif,47
 parah banget merak bakauheni jadi rp ugalan blm ada sebulan pemerintahan kabinet gemoy harga ikut naik gemoy baru beberapa hari lalu gw nyebrang masih rp ayo rakyat di perah tuk bayar gaji kabinet gemoy,negatif,40
 yoi u know kan kabinet maling asal pesanan bungkusssss ,negatif,12
mayjen purn soenarko sangat mendukung kabinet merah putih pemerintahan presiden prabowo kemajuan indonesia dam demi pelayanan yang terbaik untuk masyarakat ,positif,21
 saya menyatakan tidak lanjut sejak sblm kabinet dibentuk itu murni keputusan saya pribadi apakah tidak terpakai lagi bisa ya atau tidak saya tidak tahu dan bukan lagi urusan saya,negatif,31
 pastinya harus membereskan kebobrokan rezim lamaplus mengatur komposisi kabinet yang pas dan tepat,negatif,14
kabinet omon fufufa ditanggapi negatif pasar rupiah ambruk ekonomi sulit bangkit kabinet hanya dijadikan penampungan buzer dominasi buzer fufufafa pro jokowi di kabinet akan mempercepat kehancuran negara dan merusak keuangan negara dst na haryokusumo nation research ,negatif,38
 makanya itu ya allah itu paspamres kerja extra keras loh kemarin kan yg aktif presiden saja kali ini presiden dan wakil presiden cus langsung kerja mudahmudahan pak presiden wakil presiden kabinetkabinetnya dan paspamres sehat semua ketarketir juga aku,negatif,40
jakarta menteri hukum supratman menghadiri rapat kerja raker bersama komisi xiii dewan perwakilan rakyat dpr republik indonesia senin ini merupakan rapat perdana menteri hukum bersama dpr sejak dibentuknya kabinet merah putih oleh presiden prabowo subianto ,netral,38
 pohon dan keberlanjutan sumber daya alam pohon sebagai penyedia oksigen himbio fmipa unpad dewan pengurus xlv kabinet neuron,netral,26
 kalau indikasi korupsi pejabat di era jokowi dibiarkan malah yg terindikasi korupsi masuk kabinet lagi bagaimana bisa bentuk pemerintahan yg bersih,negatif,22
kabinet bermasalah di mulai dari pemilihnya yang bermasalah,negatif,8
ehkeknya setelah nyadar usahanya gagal mulu mulai banting stir si doikemaren udah posting x berfoto ama mentri kabinet merah putih,negatif,20
 raja jawa pukima pki wajib di tangkap dan di hukum mati kabinet sampah prabowo adalah kelanjutan dari program jokowi dan antekanteknya globalist kafir komunis tujuan nya hanya satu menjadikan indonesia negara komunis ,negatif,39
 mau perombakan kabinet awokwokwokwok,negatif,6
 reaksi pasar yg cenderung negatif apakah krn sentimen negatif thd susunan kabinet atau kondisi aktual ekonomi yg tidak sehat pak,negatif,22
 ini sampah yang tidak layak masuk dlm kabinet mereka semua pengkhianat bangsa yang sangat anti islam kabinet prabowo adalah kabinet pki yg melanjutkan program raja jawa pukima bangsat ,negatif,35
 setiap hari ngomong pemerintahan yang bersih namun di kabinet bercokol banyak penyamun semua akan jadi omonomon,negatif,17
 kalau dia berkicau setengah kabinet masuk bui kayaknya ,negatif,9
 tak berkutik kejagung bongkar korupsi besar dirjen kemenhub terseret kasus jalur kereta api besitanglangsa ,negatif,28
bravo kabinet merah putih presiden haji jenderal tni ad ps bin sd ,netral,13
 jokoei itu kan suhunya prabowopernahkan prabowo bilang bahwa moelyono itu kan gurunya tampak nya jokwi pegang kendali si prabowo kabinet ini akan timpang jalannya dan semua itu pasti kendalikan moelyonoknp prabowo tidak sowan ke esbeyemantan presiden yg kharismatik ,negatif,40
 natalius pigai agen uganda yang disisipkan ke kabinet prabowo,negatif,10
 bentar lg masuk kabinet ,negatif,5
 iyaa bangg gw setujuuu prabowo udh ngebantu tp emg krna dia pnya parpol bang trus gt ga boleh nyapres gt kalo dibantu ha dan ga minta dibantu juga kann lu ngata in org aja ga logis dahh gituan lu anggap penghianat penghianat tuh kalo kalah trus malah masuk kabinet,netral,51
 kita lihat ajh apakah kabinet nya pa akan menyapu bersih para pengkhianat atau malah sebaliknya hanya tuhan yg tau,negatif,23
tekad presiden prabowo yang disampaikan saat pelantikan kabinet merah putih untuk mewujudkan swasembada pangan dalam tempo sesingkatsingkatnya layak diapresiasi ,positif,20
 duitnya dapat ngutang sama hasil pajak diluar nurul sementara pejabatnya bukannya diirit tapi dimanja dengan duit kabinet aja bengkak pemborosan anggaran,negatif,22
 omongan sampah pantes aj ga masuk kabinetupsss sekolah aj do gimana mo jadi pejabat publik,negatif,16
sekretaris fraksi golkar dpr ri mukhtarudin mendorong bahwa kabinet merahputih prabowo subianto untuk terus memperkuat komitmen untuk menciptakan masa depan yang lebih hijau dan berkelanjutan melalui berbagai langkah strategis demi mewujudkan kemandirian energi nasional ,positif,35
 komunitas kriminal dlm negara bikin kabinet kriminal ,negatif,10
bagi yang kemaren nonton siaran live deklarasinya ini tuh diperuntukkan kepada para kabinet kementerian bukan rakyat jangan baca headline doang makanya ,negatif,21
gua tidak yakin dengan kabinet merah putih manusia jujur persenkarna batin gua liat manusia nya itu saja,negatif,18
 sok ngeritik tlol biar apa biar di ajak msuk kabinet wokwkwk org kek lu cocok ny jd buzzer aja mbk cocok,negatif,24
 ya emang bisanya itu mau pimpin rapat kabinet jg udah pasti nol,negatif,13
siap terima kasih kepada presiden dan segenap kabinet lembah twitter yang telah memberi mandat kepada saya sebagai ketua partai rebahan dengan ini saya akan menerimanya dengan senang hati hormaaaaaaat graaak,negatif,30
 ya pasti yakin lah kan kabinet fufufafa iya kan,negatif,10
 dengan personil yang dipilih mengisi kabinet rasanya tidak mengagetkan pak,negatif,11
 gw mikirny prabowo bkin kabinet gemuk biar bsa menampung smua relawan pilpres prabowo ga kepikiran buat bagi kue di bumn ehhh taunya sma aja gma bumn kita bisa maju klo di isi ama politikus simpatisan pilpres,netral,36
 titipan udah masuk kabinet,negatif,8
 temen saya mau buat bahan riset kabinet,netral,9
pernah menteri kehutanan di masa sby menteri perdagangan di masa jokowi sekarang menko pangan di kabinet merah putih pak zulhas sdh didepan mata jgn terlalu yakin swasembada sementara puluhan tahun itu hanya sebatas mimpi n agenda pencitraan apa anda mau mengulanginya ,netral,43
 kok sekretaris kabinet kerjaannya ngecek makanan presiden,negatif,8
 masa iya sihhtapi dengar mentri kabinet merah putih yg di angkat prabowo itu adalah koruptor,negatif,26
 iming apa bapak ini smpe ngebela keluarga rakus udah di janjiin bakal masuk kabinet pemerintahan kah ,negatif,18
ini penyebabnya knapa pak ps tidak full power gas di kabinet pertama terbentuk boleh bermimpi sih kita akan punya kualitas pemimpin yang hebat tapi kayanya merayap dan tertatih tatih karena itulah bolak balik solo ,negatif,35
 biarin ajanamanya juga kabinet curang,negatif,7
isu mimpi menteri agama sudah arah dato nooh gadut amp jakim jawab tulisan ini yg diarahkan kepada kabinet pmx saya harap menteri agama tidak cuci tangan dan arah org lain pula jawab dilantik menteri kabinet ambik risiko jawab sama tuduhan ni sgt berat,netral,43
terkini pesawat khas membawa perdana menteri datuk seri anwar ibrahim tiba di lapangan terbang antarabangsa shanghai hongqiao pada pukul malam waktu tempatan diiringi beberapa menteri kabinet foto sadiq asyrafpmo ,netral,33
 toti karbitan masih berkuasa di kabinet ,negatif,9
 biar fair buat aturan mantan presiden dan wakil tidak boleh menerima kunjungan presiden dan wapres serta menteri yang ada di kabinet yg baru jjuga tidak boleh menerima kunjungan calon yg maju di pilkada utk hindari prasangka buruk ke mantan presiden dan wakilnya,negatif,43
 tenang toti karbitan masih berkuasa di kabinet ,negatif,8
hari berganti tetapi pedang dan tombak kepemimpinan takkan pernah mati saya adhimas daru dhiulhaq sebagai kabid internal telah melewati tujuh hari untuk menempa anggota bem usb kabinet aru candrasa menjadi penerus perjuangan dan penggerak demokrasi hidup mahasiswa ,netral,39
 hari berganti tetapi pedang dan tombak kepemimpinan takkan pernah mati saya jahwani gandamana sebagai kabid eksternal telah melewati tujuh hari untuk menempa anggota bem usb kabinet aru candrasa menjadi penerus perjuangan dan penggerak demokrasi hidup mahasiswa ,netral,42
 begini klo nga dapat jatah kursi kabinet ngoceh aja kerjaan mereka,netral,13
pesantren kilat akmil anggota kabinet mp angkatan i,netral,8
 pembersihan kabinet dari oknum korup yaiyaiyabrarti banyak nih yg keciduksemoga bgt adanya,negatif,13
urusan gula itu sudah diproses sejak sebelum pilpres untuk judol ini baru terungkap setelah adanya penangkapan pembina judol yang menindak keduanya adalah kejaksaan dipihak yang sama sepertinya tidak ada drama gertak ini cuma proses pembersihan kabinet dari oknum korup,netral,39
ada keretakan dalam kabinet satu dua pekan ke depan ada reshuffle via ,negatif,14
kabinet merah putih jadi ingat paman mk,negatif,8
baru hitungan jam kabinet wowo udah menggemparkan,negatif,7
 membersihkan kabinet sama saja membuka aib sendirikecuali melakukan ott korupsi baru resafle umumnya rezim hny janji madu diawal selebihnya y rasa pait empedu bg rakyat,negatif,26
prabowo tak undang kaesang rapat ketum parpol berikutnya tak undang gibran rapat kabinet prabowo tak undang kaesang done berikutnya prabowo tidak mengundang wapresnya gibran pada rapat kabinet ini belum terjadi mungkin ini penerawangan dokter tifa bisa juga prediksi,negatif,38
 orang baik sedikit dan susah masuk kabinet menteri,negatif,11
