Tweet,Sentimen,Tweet Length,Tokenized
pertanyaan kuis arisan hari ini pesertanya mahasiswa sebutkan nama menteri kabinet merah putih yusril terus sebelahnya jawab raffi ahmad giring nidji sebutkan pahlawan wanita indonesia ra kartini megawati real indonesia cemas,positif,35,"['kuis', 'arisan', 'pesertanya', 'mahasiswa', 'sebutkan', 'nama', 'menteri', 'kabinet', 'merah', 'putih', 'yusril', 'sebelahnya', 'raffi', 'ahmad', 'giring', 'nidji', 'sebutkan', 'pahlawan', 'wanita', 'indonesia', 'ra', 'kartini', 'megawati', 'real', 'indonesia', 'cemas']"
 diduga stres berat karena tidak dipanggil masuk kabinet ,negatif,10,"['diduga', 'stres', 'berat', 'dipanggil', 'masuk', 'kabinet']"
perpres kabinet prabowogibran tni polri dn kejagung di bawah budi gunawan ,positif,12,"['perpres', 'kabinet', 'prabowogibran', 'tni', 'polri', 'dn', 'kejagung', 'gunawan']"
media partner bem km fmipa unand x bem km faterna unand halo km fmipa unand seminar ruang desain seminar ruang desain merupakan salah satu program kerja dari dinas komunikasi dan informasi bem km faterna unand salam kabinet inisiatif ,netral,39,"['media', 'partner', 'bem', 'km', 'fmipa', 'unand', 'x', 'bem', 'km', 'faterna', 'unand', 'halo', 'km', 'fmipa', 'unand', 'seminar', 'ruang', 'desain', 'seminar', 'ruang', 'desain', 'salah', 'program', 'kerja', 'dinas', 'komunikasi', 'informasi', 'bem', 'km', 'faterna', 'unand', 'salam', 'kabinet', 'inisiatif']"
presiden prabowo berikan pengarahan kepada kabinet merah putih bahas pembangunan ikn ,netral,13,"['presiden', 'prabowo', 'pengarahan', 'kabinet', 'merah', 'putih', 'bahas', 'pembangunan', 'ikn']"
usai pembekalan kabinet merah putih di magelang jawa tengah mari kita pantau bersama kegiatan menteri kependudukan dan pembangunan keluarga yang diikuti oleh korespondensi cnn indonesia novanaya antaka pada hari ini ,netral,32,"['pembekalan', 'kabinet', 'merah', 'putih', 'magelang', 'jawa', 'mari', 'pantau', 'kegiatan', 'menteri', 'kependudukan', 'pembangunan', 'keluarga', 'diikuti', 'korespondensi', 'cnn', 'indonesia', 'novanaya', 'antaka']"
alasan prabowo jadikan mobil karya anak bangsa mv garuda limousine kendaraan kabinet merah putih ,netral,15,"['alasan', 'prabowo', 'jadikan', 'mobil', 'karya', 'anak', 'bangsa', 'mv', 'garuda', 'limousine', 'kendaraan', 'kabinet', 'merah', 'putih']"
panglima tni ikuti retreat hari ke kabinet merah putih di magelang ,netral,13,"['panglima', 'tni', 'ikuti', 'retreat', 'kabinet', 'merah', 'putih', 'magelang']"
 ku rasa indonesia tidak kekurangan orang yang berintegritas tidak plinplan ituitu saja yang masuk ke jajaran kabinet,negatif,18,"['ku', 'indonesia', 'kekurangan', 'orang', 'berintegritas', 'plinplan', 'ituitu', 'masuk', 'jajaran', 'kabinet']"
 suka banget sama fokus kabinet merah putih di pendidikan anakanak indonesia masa depan cerah,positif,15,"['suka', 'banget', 'fokus', 'kabinet', 'merah', 'putih', 'pendidikan', 'anakanak', 'indonesia', 'cerah']"
 kontroversi menteri kabinet merah putih bertambah lagi reshuffle saja yang bikin kontroversi tersebut,negatif,14,"['kontroversi', 'menteri', 'kabinet', 'merah', 'putih', 'bertambah', 'reshuffle', 'bikin', 'kontroversi']"
meski memiliki presiden yang kuat dan menteri yang hebat indonesia masih butuh reformasi birokrasi nonton welcome kabinet merah putih selengkapnya di ,netral,28,"['memiliki', 'presiden', 'kuat', 'menteri', 'hebat', 'indonesia', 'butuh', 'reformasi', 'birokrasi', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'selengkapnya']"
optimiskah anda dengan pemerintahan prabowogibran tahun ke depan nonton welcome kabinet merah putih selengkapnya di ,netral,23,"['optimiskah', 'pemerintahan', 'prabowogibran', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'selengkapnya']"
 betul selama dikabinet masih ada upil nya mul gak bakal presiden terpilih bisa bergerak menunggu zaken kabinet prabowo ,negatif,20,"['dikabinet', 'upil', 'nya', 'mul', 'gak', 'presiden', 'terpilih', 'bergerak', 'menunggu', 'zaken', 'kabinet', 'prabowo']"
jika anggota kabinet merah putih tidak bekerja dengan baik akan diganti oleh presiden prabowo nonton welcome kabinet merah putih selengkapnya di ,netral,28,"['anggota', 'kabinet', 'merah', 'putih', 'diganti', 'presiden', 'prabowo', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'selengkapnya']"
 sbg parte pengusung belio pemenang pemilu anggota terbanyak diparlemen dan mentri terbanyak di kabinet dan sering mengatakan bhw belio adalah petugas partainya shrsnya adalah pihak yg plg bertanggungjawab atas kegilaan ini,negatif,32,"['parte', 'pengusung', 'belio', 'pemenang', 'pemilu', 'anggota', 'diparlemen', 'mentri', 'kabinet', 'bhw', 'belio', 'petugas', 'partainya', 'shrsnya', 'plg', 'bertanggungjawab', 'kegilaan']"
pakai uang pribadi prabowo biayai retreat kabinet merah putih di akmil magelang baca di sini ,netral,24,"['pakai', 'uang', 'pribadi', 'prabowo', 'biayai', 'retreat', 'kabinet', 'merah', 'putih', 'akmil', 'magelang', 'baca']"
 kl untuk panglima shrsnya mngkin skrng jatahnya tni au kalo nggak salah berarti sepak terjang amhp sungguh sangat luarbiasa ya pengaruhnya oia anaknya pun ada yg masuk kabinet kalo gak salah,negatif,33,"['kl', 'panglima', 'shrsnya', 'mngkin', 'skrng', 'jatahnya', 'tni', 'au', 'kalo', 'salah', 'sepak', 'terjang', 'amhp', 'sungguh', 'luarbiasa', 'pengaruhnya', 'oia', 'anaknya', 'masuk', 'kabinet', 'kalo', 'gak', 'salah']"
ombudsman akan berkoordinasi dengan kementerian dan lembaga terkait dengan pemisahan kementerian pada kabinet merah putih ,netral,16,"['ombudsman', 'berkoordinasi', 'kementerian', 'lembaga', 'terkait', 'pemisahan', 'kementerian', 'kabinet', 'merah', 'putih']"
 sabarr selama kabinet dia masi diisi orangnya jokowi rasanya sulit prabowo begerak dengan beban anggaran sebesar itu kesedot buat kementriannya saya lagi nunggu gebrakan berikutnya reshuffle kabinet cuci gudang dari semua kroni jokowi dan munculnya kabinet zaken prabowo,negatif,41,"['sabarr', 'kabinet', 'masi', 'diisi', 'orangnya', 'jokowi', 'sulit', 'prabowo', 'begerak', 'beban', 'anggaran', 'kesedot', 'kementriannya', 'nunggu', 'gebrakan', 'reshuffle', 'kabinet', 'cuci', 'gudang', 'kroni', 'jokowi', 'munculnya', 'kabinet', 'zaken', 'prabowo']"
istana sebut retreat kabinet merah putih pakai uang pribadi prabowo ,netral,11,"['istana', 'retreat', 'kabinet', 'merah', 'putih', 'pakai', 'uang', 'pribadi', 'prabowo']"
kepala kantor komunikasi presiden hasan nasbi menjelaskan alasan presiden prabowo subianto mendanai secara pribadi pembekalan retreat kabinet merah putih dia menekankan bahwa kegiatan yang berjalan selama empat hari tiga malam itu terhitung sejak kamis hingga ,negatif,37,"['kepala', 'kantor', 'komunikasi', 'presiden', 'hasan', 'nasbi', 'alasan', 'presiden', 'prabowo', 'subianto', 'mendanai', 'pribadi', 'pembekalan', 'retreat', 'kabinet', 'merah', 'putih', 'menekankan', 'kegiatan', 'berjalan', 'malam', 'terhitung', 'kamis']"
 kabinet merah putih benerbener serius dalam memperhatikan kebutuhan rakyat,netral,10,"['kabinet', 'merah', 'putih', 'benerbener', 'serius', 'memperhatikan', 'kebutuhan', 'rakyat']"
reatreat akmil dan uang pribadi semacam kampanye politik untuk mengarahkan menteri kabinet pada programprogram yang telah ditetapkan juga ada semacam ketidakpuasan penyampaian pasca sidang kabinet pertama sehingga perlu penegasan ulang,negatif,31,"['reatreat', 'akmil', 'uang', 'pribadi', 'kampanye', 'politik', 'mengarahkan', 'menteri', 'kabinet', 'programprogram', 'ditetapkan', 'ketidakpuasan', 'penyampaian', 'pasca', 'sidang', 'kabinet', 'penegasan', 'ulang']"
 kabinet ini benerbener mendorong inovasi di sektor teknologi indonesia makin maju,positif,12,"['kabinet', 'benerbener', 'mendorong', 'inovasi', 'sektor', 'teknologi', 'indonesia', 'maju']"
retreat kabinet merah putih dibiayai prabowo dengan uang pribadi ,netral,10,"['retreat', 'kabinet', 'merah', 'putih', 'dibiayai', 'prabowo', 'uang', 'pribadi']"
 kabinet merah putih ,netral,7,"['kabinet', 'merah', 'putih']"
sumber dana retreat menteri kabinet merah putih di akmil magelang ternyata dari sini ,netral,18,"['sumber', 'dana', 'retreat', 'menteri', 'kabinet', 'merah', 'putih', 'akmil', 'magelang']"
menurut abraha mose pt pindad saat ini masih menunggu tindak lanjut dari arahan prabowo terkait maung jadi kendaraan dinas kabinet merah putih ,netral,23,"['abraha', 'mose', 'pt', 'pindad', 'menunggu', 'tindak', 'arahan', 'prabowo', 'terkait', 'maung', 'kendaraan', 'dinas', 'kabinet', 'merah', 'putih']"
 akses ke pendidikan makin terbuka lebar salut buat kabinet merah putih,positif,12,"['akses', 'pendidikan', 'terbuka', 'lebar', 'salut', 'kabinet', 'merah', 'putih']"
utk kabinet merah putih wajib di bekali menjadi kabinet yg berjiwa nasionalisme patriotisme yg berpihak pd rakyat dan tdk menjadi boneka naga oknum naga hanya menggusur tanah rakyat utk keuntungan kapitalis dlm pik dan pik dan tempat lainnya ,netral,45,"['kabinet', 'merah', 'putih', 'wajib', 'bekali', 'kabinet', 'berjiwa', 'nasionalisme', 'patriotisme', 'berpihak', 'pd', 'rakyat', 'boneka', 'naga', 'oknum', 'naga', 'menggusur', 'tanah', 'rakyat', 'keuntungan', 'kapitalis', 'pik', 'pik']"
 kok goblok ngak ketulungan uang pribadi pakai fasilitas negara itu kegiatan untuk mendisiplinkan kabinet nya untuk kepentingan rakyatnya masih mending prabowo pakai uang pribadi kalau yg lain pakai angaran negara blok goblok,positif,34,"['goblok', 'ngak', 'ketulungan', 'uang', 'pribadi', 'pakai', 'fasilitas', 'negara', 'kegiatan', 'mendisiplinkan', 'kabinet', 'nya', 'kepentingan', 'rakyatnya', 'mending', 'prabowo', 'pakai', 'uang', 'pribadi', 'pakai', 'angaran', 'negara', 'blok', 'goblok']"
kalian sadar gak jadi menteri di kabinet yg wakil presidennya seorg pemuda buah dari pelanggaran etika pemerkosaan konstitusi dan cawecawe bapaknya sedih banget ,negatif,23,"['sadar', 'gak', 'menteri', 'kabinet', 'wakil', 'presidennya', 'seorg', 'pemuda', 'buah', 'pelanggaran', 'etika', 'pemerkosaan', 'konstitusi', 'cawecawe', 'bapaknya', 'sedih', 'banget']"
 sepertinya kita punya the real presiden tinggal nyimak kebijakan kabinet merah putih,positif,14,"['the', 'real', 'presiden', 'tinggal', 'nyimak', 'kebijakan', 'kabinet', 'merah', 'putih']"
sejauh ini sudah mengalami gangguan tidur menarik diri dari kehidupan sosial dan membuat nd account pasien telah menemui dokter spesialis namun obat baru reshuffle seperti kabinet dan sedang dalam masa orientasi jadi belum bekerja penuh,netral,35,"['mengalami', 'gangguan', 'tidur', 'menarik', 'kehidupan', 'sosial', 'nd', 'account', 'pasien', 'menemui', 'dokter', 'spesialis', 'obat', 'reshuffle', 'kabinet', 'orientasi', 'penuh']"
presiden prabowo selalu konsisten dengan ucapannya sejak masuk ke dunia politik akankah terwujud di masa pemerintahannya nonton welcome kabinet merah putih selengkapnya di ,positif,29,"['presiden', 'prabowo', 'konsisten', 'ucapannya', 'masuk', 'dunia', 'politik', 'terwujud', 'pemerintahannya', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'selengkapnya']"
jumlah menteri yang dilantik semakin banyak apakah koordinasi akan berjalan dengan baik di kabinet merah putih nonton welcome kabinet merah putih selengkapnya di ,netral,30,"['menteri', 'dilantik', 'koordinasi', 'berjalan', 'kabinet', 'merah', 'putih', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'selengkapnya']"
di tengah tuduhan pemborosan kepada agenda retreat kabinet merah putih yang diselenggarakan presiden prabowo kita mendapatkan informasi bahwa anggaran retreat tersebut berasal dari kantong pribadi presiden ,positif,31,"['tuduhan', 'pemborosan', 'agenda', 'retreat', 'kabinet', 'merah', 'putih', 'diselenggarakan', 'presiden', 'prabowo', 'informasi', 'anggaran', 'retreat', 'berasal', 'kantong', 'pribadi', 'presiden']"
istana arahan prabowo agar kabinet pakai maung disampaikan saat retreat akmil ,netral,16,"['istana', 'arahan', 'prabowo', 'kabinet', 'pakai', 'maung', 'retreat', 'akmil']"
 baca bego itu biaya retreat kabinet di akmil berarti kalo yg pesawat bukan,negatif,15,"['baca', 'bego', 'biaya', 'retreat', 'kabinet', 'akmil', 'kalo', 'pesawat']"
tweet lama dua pejabat kabinet merah putih yang baru dilantik tersebar di medsos tokoh nu sentil hinaan ke prabowo ,negatif,20,"['tweet', 'pejabat', 'kabinet', 'merah', 'putih', 'dilantik', 'tersebar', 'medsos', 'tokoh', 'nu', 'sentil', 'hinaan', 'prabowo']"
presiden prabowo menggelar makan malam kabinet merah putih di ruang makan husein komplek akmil magelang lewat news ,netral,20,"['presiden', 'prabowo', 'menggelar', 'makan', 'malam', 'kabinet', 'merah', 'putih', 'ruang', 'makan', 'husein', 'komplek', 'akmil', 'magelang', 'news']"
dengan dibaginya satu kementerian menjadi beberapa kementerian di kabinet merah putih agar semakin fokus lebih efektif nonton welcome kabinet merah putih selengkapnya di ,netral,30,"['dibaginya', 'kementerian', 'kementerian', 'kabinet', 'merah', 'putih', 'fokus', 'efektif', 'nonton', 'welcome', 'kabinet', 'merah', 'putih', 'selengkapnya']"
 prabowo pasti bisa mengantar kita ke indonesia emas anggota kabinet merah putih diawali dengan pendidikan ilmu militer dlm arti tegas bertindak tak pandang bulu melindungi bangsa dan negara walau sekalipun mengorbankan nyawa ,positif,35,"['prabowo', 'mengantar', 'indonesia', 'emas', 'anggota', 'kabinet', 'merah', 'putih', 'diawali', 'pendidikan', 'ilmu', 'militer', 'arti', 'bertindak', 'pandang', 'bulu', 'melindungi', 'bangsa', 'negara', 'mengorbankan', 'nyawa']"
bismillah staf kabinet merah putih ,positif,6,"['bismillah', 'staf', 'kabinet', 'merah', 'putih']"
 kagakx harus bersih kabinet,negatif,5,"['kagakx', 'bersih', 'kabinet']"
 saran sy sih pak ganti semua kabinet titipan jokowi baru keren dan bersih nantinya kabinet p prabowo,negatif,18,"['saran', 'sy', 'ganti', 'kabinet', 'titipan', 'jokowi', 'keren', 'bersih', 'kabinet', 'p', 'prabowo']"
hai hai hai kabinet baru pasti dengan orangorang yang baru kan tentu nya dong wah tementemen pada penasaran gak nih sama anggotaanggota osis yang baru tanpa lamalama nunggu langsung aja cuuus ke tiktok osis sma igs ,netral,37,"['hai', 'hai', 'hai', 'kabinet', 'orangorang', 'nya', 'tementemen', 'penasaran', 'gak', 'anggotaanggota', 'osis', 'lamalama', 'nunggu', 'langsung', 'cuuus', 'tiktok', 'osis', 'sma', 'igs']"
pembekalan kabinet merah putih ternyata dibiayai presiden prabowo subianto lewat ,netral,15,"['pembekalan', 'kabinet', 'merah', 'putih', 'dibiayai', 'presiden', 'prabowo', 'subianto']"
prabowo pasti bisa mengantar kita ke indonesia emas anggota kabinet merah putih diawali dengan pendidikan ilmu militer dlm arti tegas bertindak tak pandang bulu melindungi bangsa dan negara walau sekalipun mengorbankan nyawa ,positif,34,"['prabowo', 'mengantar', 'indonesia', 'emas', 'anggota', 'kabinet', 'merah', 'putih', 'diawali', 'pendidikan', 'ilmu', 'militer', 'arti', 'bertindak', 'pandang', 'bulu', 'melindungi', 'bangsa', 'negara', 'mengorbankan', 'nyawa']"
gmni optimistis kabinet merah putih bisa jalankan program prabowogibran ,positif,10,"['gmni', 'optimistis', 'kabinet', 'merah', 'putih', 'jalankan', 'program', 'prabowogibran']"
kegiatan retreat kabinet merah putih di akademi militer magelang jawa tengah sudah disiapkan satu bulan oleh prabowo subianto sebelum dilantik jadi presiden ,netral,23,"['kegiatan', 'retreat', 'kabinet', 'merah', 'putih', 'akademi', 'militer', 'magelang', 'jawa', 'disiapkan', 'prabowo', 'subianto', 'dilantik', 'presiden']"
bagus sih kalo kabinet merah putih akan bekerja maksi untuk rakyat tapi sayang yang ngomong cak imin ,negatif,19,"['bagus', 'kalo', 'kabinet', 'merah', 'putih', 'maksi', 'rakyat', 'sayang', 'ngomong', 'cak', 'imin']"
 kementerian ekonomi sedang memperincikan kumpulan t dalam tempoh sebulan ini dengan kerjasama kementerian kewangan sebelum dibentangkan kepada kabinet untuk kelulusan ,netral,22,"['kementerian', 'ekonomi', 'memperincikan', 'kumpulan', 't', 'tempoh', 'sebulan', 'kerjasama', 'kementerian', 'kewangan', 'dibentangkan', 'kabinet', 'kelulusan']"
 prabowo minta seluruh kabinet merah putih gunakan mobil dalam negeri ,netral,12,"['prabowo', 'kabinet', 'merah', 'putih', 'mobil', 'negeri']"
semoga sehat selalu pak presiden dan pak kapolri jendral saya yakin kabinet merah putih siap wujudkan indonesia adil amp makmur,positif,22,"['semoga', 'sehat', 'presiden', 'kapolri', 'jendral', 'kabinet', 'merah', 'putih', 'wujudkan', 'indonesia', 'adil', 'amp', 'makmur']"
kegiatan pembekalan atau retreat kabinet merah putih di akademi militer magelang jawa tengah dibiayai oleh uang pribadi prabowo subianto ,netral,23,"['kegiatan', 'pembekalan', 'retreat', 'kabinet', 'merah', 'putih', 'akademi', 'militer', 'magelang', 'jawa', 'dibiayai', 'uang', 'pribadi', 'prabowo', 'subianto']"
curhat bahlil ikut retreat kabinet di magelang bangun paginya itu agak repot saya namun selama di akmil ia harus beradaptasi dengan pola disiplin yang berbeda di sini berbeda kita tidur pukul wib tetapi pukul wib sudah harus bangun ,netral,41,"['curhat', 'bahlil', 'retreat', 'kabinet', 'magelang', 'bangun', 'paginya', 'repot', 'akmil', 'beradaptasi', 'pola', 'disiplin', 'berbeda', 'berbeda', 'tidur', 'wib', 'wib', 'bangun']"
program hari kerja kabinet merah putih pangan membangun lumbung pangan nasional daerah dan desa dengan intensifikasi lahan pertanian seluas ribu hektare dan cetak sawah baru ribu hektare serta dukungan sarana prasarana pendukung dengan anggaran rp triliun,positif,39,"['program', 'kerja', 'kabinet', 'merah', 'putih', 'pangan', 'membangun', 'lumbung', 'pangan', 'nasional', 'daerah', 'desa', 'intensifikasi', 'lahan', 'pertanian', 'seluas', 'ribu', 'hektare', 'cetak', 'sawah', 'ribu', 'hektare', 'dukungan', 'sarana', 'prasarana', 'pendukung', 'anggaran', 'rp', 'triliun']"
pln persero turut menyukseskan rangkaian retreat kabinet merah putih yang diinisiasi oleh presiden prabowo subianto di akademi militer akmil kota magelang sampai dengan penutupan hari pada minggu ,positif,30,"['persero', 'menyukseskan', 'rangkaian', 'retreat', 'kabinet', 'merah', 'putih', 'diinisiasi', 'presiden', 'prabowo', 'subianto', 'akademi', 'militer', 'akmil', 'kota', 'magelang', 'penutupan', 'minggu']"
 tarik menarik dlm kabinet merah putih pst smakin keras,negatif,11,"['tarik', 'menarik', 'kabinet', 'merah', 'putih', 'pst', 'smakin', 'keras']"
masih banyak kader lain yang juga punya pikiran seperti nyadan sekarang jadi duri dalam daging nya kabinet merah putih,negatif,19,"['kader', 'pikiran', 'nyadan', 'duri', 'daging', 'nya', 'kabinet', 'merah', 'putih']"
badan publik kementerianbadan harusnya mampu memberikan pelayanan yang prima kepada masyarakat kami rakyat berharap betul dan percaya kepada pak presiden serta menteri kabinet merah putih mampu merubah wajah pemerintahan tahun ke depan,netral,36,"['badan', 'publik', 'kementerianbadan', 'pelayanan', 'prima', 'masyarakat', 'rakyat', 'berharap', 'percaya', 'presiden', 'menteri', 'kabinet', 'merah', 'putih', 'merubah', 'wajah', 'pemerintahan']"
supaya prabowo bisa memiliki kabinet yang lebih solid dan dan kompak tidak hanya upacara hingga arahan dari prabowo dalam acara ini juga ada pembekalan yang diberikan dari pemateri untuk para menteri terkait penegakan hukum korupsi hingga ekonomi,positif,37,"['prabowo', 'memiliki', 'kabinet', 'solid', 'kompak', 'upacara', 'arahan', 'prabowo', 'acara', 'pembekalan', 'pemateri', 'menteri', 'terkait', 'penegakan', 'hukum', 'korupsi', 'ekonomi']"
