Tweet,Sentimen,Tweet Length
Anggota Kabinet Merah Putih siap menggunakan mobil dinas Maung buatan PT Pindad persero apabila ada perintah dari Presiden Prabowo Subianto ,positif,21
 Kalo aksi Kamisan gak sengaruh itu bagi Prabowo mustahil kabinety gak diisi oleh banyak aktivis 98 Juga gak mungkin Wiranto ambil bagian dalam pemerintahany Persoalan aksi Kamisan gak dihiraukan oleh Jokowi juga Prabowo yah itu soal lain  ,negatif,40
Presiden  gak main2 bentuk kabinet solid Program wajib militer di Akmil bikin para menteri jadi tim tangguh siap satu komando amp selalu utamakan kepentingan rakyat        ,positif,34
 Prabowo udah jadi ayam sayur dan boneka nya Jokowi raja bohong kabinet merah pucat cuma kabinet omonomon doang,negatif,19
Kumpulan T15 diperinci dalam tempoh sebulan sebelum bentang ke kabinet ,netral,11
 Kabinet perlu di ruwatan massal ni,netral,7
Retreat Kabinet Merah Putih Berjalan Lancar PLN Sukses Amankan Listrik Secara Berlapis         ,positif,21
Struktur organisasi kementerian Kabinet MerahPutih selesai pada November ,netral,9
Lewat wajib militer di Magelang para menteri belajar soal disiplin amp kekompakan Di bwh arahan Presiden  kabinet ini siap satu komando amp kerja maksimal untk rakyat Indonesia       ,positif,35
Di Akmil Magelang Presiden  beri pembekalan wajib militer buat para menteri Disiplin patriotisme amp kekompakan ditanamkan biar kabinet solid kerja bareng demi satu tujuan untuk bangsa     ,positif,32
Kepala Kantor Komunikasi Kepresidenan Hasan Nasbi mengatakan Presiden Prabowo Subianto telah mempersiapkan kegiatan retret kabinet di Akademi Militer Magelang Jawa Tengah sejak sebulan sebelum dilantik sebagai Kepala Negara    ,positif,32
Prabowo Bersyukur Kabinet Merah Putih Raih Respons Positif Pasar ,positif,10
Partai NasDem telah memastikan tak menempatkan kadernya di Kabinet Merah Putih ,netral,12
Kabinet Merah Putih skrng pny ikatan makin kuat usai wajib militer di Magelang Presiden  kasih arahan lgsg spy para menteri siap bergerak dgn semangat baru untk rakyat        ,netral,36
Menteri Kehutanan Raja Juli Antoni mengatakan retreat Kabinet Merah Putih semakin memperjelas orientasi,positif,13
Retreat Kabinet Merah Putih diketahui berlangsung dari Kamis 2410 hingga Minggu 2710,netral,12
Presiden  gerak cpt bikin kabinet yg solid Program wajib militer di Magelang untk latih para menteri disiplin amp kerja bareng sebagai satu tim yg siap kompak bangun negeri        ,positif,37
 g juga sih karena waktu yang bersamaan dgn brics dia mau mimpin perkemahan kabinet yang dia udah planning dari bulan2 yang lalu karena kan nggak mungkin dia nggak hadir disitu dia juga ngebolehin pejabat sekelas mentri untuk absen dri acara brti nunjukin brics jg penting,positif,46
 Inilah gambaran kabinet sesungguhnya persis Semakin suram bangsa ini,negatif,10
Kan namanya jg kabinet omon2 pak setali 3 uang dgn kepalanya pembusukan ikan itu dimulai dr kepala ,negatif,17
 Bagi yg saat bagian kue kekuasaan tentu optimis terutama kader partai yg masuk kabinet Tapi bagi rakyat nampaknya awan hitam masih bergelayut meski sempat muncul matahari sebentar sebelum kabinet dibentuk namun awan hitam kembali tutupi matahari harapan Kabinet bobrok II,negatif,41
 Nyali prabowo gk ada bedanya dgn pecundang Bersihkan dulu kabinet kamu presiden Zulhas itu biang rampok jamu biarkan keluaganya masuk jd perampok negara jg,negatif,25
HINDARI MAKAN DIRESTO ORANG RASIS  provokotor rasis Pak Presiden  bisa lihat dlm sebulan siapa2 yg harus out dari kabinet merah putih kan pak ,negatif,26
 Setoran ke pemerintah nya kurang Baru ganti kabinet ni butuh dana segar,negatif,13
Presiden Prabowo Wajibkan Anggota Kabinet Merah Putih Gunakan Maung Garuda Presiden Prabowo pun memberi arahan agar Maung dipakai oleh para menteri wakil menteri hingga pejabat eselon I sebagai kendaraan dinas Supir Keenakan Truk Rosalia Tanggerang  Malam Jumat ,netral,39
  Bangkai busuk seperti Fufufafa yang mulai berulat dan akan siap merusak kabinet Prabowo seperti sulit untuk diabaikan begitu saja Apa lagi sang penguasa akan melakukan perjalanan ke LN,negatif,30
 Semestinya yang di tangkap yang nyata2terbukti korupsi uang rakyat para menteri2nya Jokowi yg sekarang bercokol di kabinet Prabowo belum lg perbuatan fufufafa yg menghina sanasini itu sebenarnya yg di tangkap bukn Tom Lembong krn kebijakan impor gula itupun atas perintah Jokowi,netral,42
 Menteri pertama dalam list reshuffle Kabinet Merah Putih,negatif,9
  Era niku mentri2 kabinet pembangunan V apal,negatif,9
  Ini orang suka koar waktu masa Jokowi kini tak koar lagi karena udah masuk Kabinet ,negatif,17
  Kaya nya isi Kabinet Menteri2 nya Pak  wong e aneh2 Semoga Indonesia tambah maju  Merdeka ,negatif,20
Fungsi Giring sebenernya dimasukin ke kabinet ngehemat budget hiburan,negatif,9
 Ibarat harga rumah 30M biaya pengerajaan bangun rumahnya 48 M Ada 10 Pigai di kabinet menuju Indonesia bangkrut,negatif,19
 dia ini preman bukan politisi apalagi negarawan inilah seken kabinet kabinet barang rongsok,negatif,14
 he said timbul tenggelam bersama rakyat  tp setelah memprovokasi pendukungnya sampe jatuh korban jiwa dia malah masuk kabinet dan ga pernah sekalipun menjenguk korban dan keluarganya so what do you expect guys ,negatif,34
  Jangan masuk angin lo kejagng  ini jelas udah ada indikasi kerugian negara malah pada masuk kabinet,negatif,19
  Kalian itu gaada bedanya erina dan najwa aja dibully abis2an pokoknya pendukung capres manapun kek taik semua ketikannya jahat dan berantem mulu padahal yg di atas bagi2 jabatan cawapres 01 aja masuk ke kabinet kalian ga sadar Kalian cuma jd kambing hitam politik doang ,negatif,46
   Kalian itu gaada bedanya erina dan najwa aja dibully abis2an pokoknya pendukung capres manapun kek taik semua ketikannya jahat dan berantem mulu padahal yg di atas bagi2 jabatan cawapres 01 aja masuk ke kabinet kalian ga sadar Kalian cuma jd kambing hitam politik doang ,negatif,47
 Parah banget Merak  Bakauheni jadi Rp 998500  ugalan blm ada Sebulan Pemerintahan Kabinet Gemoy harga ikut naik gemoy Baru beberapa hari lalu gw nyebrang masih Rp 750000  Ayo rakyat di perah tuk bayar gaji kabinet gemoy,negatif,40
 Yoi u know kan kabinet maling asal pesanan bungkusssss  ,negatif,12
MAYJEN PURN SOENARKO SANGAT MENDUKUNG KABINET MERAH PUTIH PEMERINTAHAN PRESIDEN PRABOWO KEMAJUAN INDONESIA DAM DEMI PELAYANAN YANG TERBAIK UNTUK MASYARAKAT ,positif,21
  Saya menyatakan tidak lanjut sejak sblm kabinet dibentuk Itu murni keputusan saya pribadi Apakah tidak terpakai lagi Bisa ya atau tidak saya tidak tahu dan bukan lagi urusan saya,negatif,31
 Pastinya Harus membereskan kebobrokan rezim lamaplus mengatur komposisi kabinet yang pas dan tepat,negatif,14
KABINET OMON FUFUFA DITANGGAPI NEGATIF PASAR RUPIAH AMBRUK 15700 EKONOMI SULIT BANGKIT Kabinet hanya dijadikan penampungan buzer Dominasi buzer fufufafa pro Jokowi di kabinet akan mempercepat kehancuran negara dan merusak keuangan negara dst NA Haryokusumo NATION RESEARCH ,negatif,38
 makanya itu Ya Allah itu Paspamres kerja extra keras loh Kemarin kan yg aktif Presiden saja kali ini Presiden dan Wakil Presiden cus langsung kerja Mudahmudahan Pak Presiden Wakil Presiden kabinetkabinetnya dan Paspamres sehat semua  Ketarketir juga aku,negatif,40
Jakarta  Menteri Hukum Supratman menghadiri Rapat Kerja Raker bersama Komisi XIII Dewan Perwakilan Rakyat DPR Republik Indonesia Senin 4112024 Ini merupakan rapat perdana Menteri Hukum bersama DPR sejak dibentuknya Kabinet Merah Putih oleh Presiden Prabowo Subianto ,netral,38
3 Pohon dan Keberlanjutan Sumber Daya Alam 4 Pohon sebagai penyedia Oksigen      Himbio FMIPA Unpad 2024 Dewan Pengurus XLV Kabinet Neuron,netral,26
 Kalau indikasi korupsi pejabat di era Jokowi dibiarkan malah yg terindikasi korupsi masuk kabinet lagi bagaimana bisa bentuk pemerintahan yg bersih,negatif,22
Kabinet bermasalah di mulai dari pemilihnya yang bermasalah,negatif,8
Ehkeknya setelah nyadar usahanya gagal mulu mulai banting stir si doikemaren udah posting 2x berfoto ama mentri Kabinet Merah Putih,negatif,20
 RAJA JAWA PUKIMA PKI  Wajib di TANGKAP dan di HUKUM MATI KABINET SAMPAH Prabowo adalah Kelanjutan dari Program Jokowi dan Antekanteknya Globalist Kafir  Komunis Tujuan nya Hanya Satu  Menjadikan Indonesia negara Komunis   ,negatif,39
 Mau perombakan kabinet  Awokwokwokwok,negatif,6
  Reaksi pasar yg cenderung negatif Apakah krn sentimen negatif thd susunan kabinet atau kondisi aktual ekonomi yg tidak sehat pak,negatif,22
  ini Sampah yang tidak layak masuk dlm Kabinet    mereka Semua PENGKHIANAT BANGSA yang Sangat ANTI ISLAM Kabinet PRABOWO adalah KABINET PKI yg Melanjutkan Program Raja Jawa PUKIMA  Bangsat ,negatif,35
 Setiap hari ngomong pemerintahan yang bersih namun di kabinet bercokol banyak penyamun semua akan jadi omonomon,negatif,17
 kalau dia berkicau setengah kabinet masuk bui kayaknya ,negatif,9
 Tak Berkutik Kejagung Bongkar Korupsi Besar Dirjen Kemenhub Terseret Kasus Jalur Kereta Api BesitangLangsa              ,negatif,28
Bravo Kabinet Merah Putih Presiden Haji Jenderal TNI AD PS bin SD ,netral,13
 Jokoei itu kan suhunya prabowopernahkan prabowo bilang bahwa moelyono itu kan gurunya Tampak nya jokwi pegang kendali si prabowo Kabinet ini akan timpang jalannya dan semua itu pasti kendalikan moelyonoknp prabowo tidak sowan ke ESBEYEmantan presiden yg kharismatik ,negatif,40
 natalius pigai agen uganda yang disisipkan ke kabinet prabowo,negatif,10
 Bentar lg masuk kabinet ,negatif,5
   iyaa bangg gw setujuuu prabowo udh ngebantu tp emg krna dia pnya parpol bang trus gt ga boleh nyapres gt kalo dibantu ha dan ga minta dibantu juga kann lu ngata2in org aja ga logis dahh gituan lu anggap penghianat penghianat tuh kalo kalah trus malah masuk kabinet,netral,51
  Kita lihat ajh apakah kabinet nya pa  akan menyapu bersih para pengkhianat atau malah sebaliknya  Hanya Tuhan yg tau,negatif,23
Tekad Presiden Prabowo yang disampaikan saat pelantikan Kabinet Merah Putih untuk mewujudkan swasembada pangan dalam tempo sesingkatsingkatnya layak diapresiasi ,positif,20
 Duitnya dapat ngutang sama hasil pajak diluar nurul sementara pejabatnya bukannya diirit tapi dimanja dengan duit Kabinet aja bengkak pemborosan anggaran,negatif,22
 Omongan sampah pantes aj ga masuk kabinetupsss sekolah aj do gimana mo jadi pejabat publik,negatif,16
Sekretaris Fraksi Golkar DPR RI Mukhtarudin mendorong bahwa kabinet MerahPutih Prabowo Subianto untuk terus memperkuat komitmen untuk menciptakan masa depan yang lebih hijau dan berkelanjutan melalui berbagai langkah strategis demi mewujudkan kemandirian Energi nasional ,positif,35
  KOMUNITAS KRIMINAL DLM NEGARA BIKIN KABINET KRIMINAL ,negatif,10
Bagi yang kemaren nonton siaran live deklarasinya ini tuh diperuntukkan kepada para kabinet kementerian bukan rakyat Jangan baca headline doang makanya ,negatif,21
GUA TIDAK YAKIN DENGAN KABINET MERAH PUTIH MANUSIA JUJUR 100 PERSENKARNA BATIN GUA LIAT MANUSIA NYA ITU SAJA,negatif,18
  sok ngeritik tlol biar apa biar di ajak msuk kabinet wokwkwk  org kek lu cocok ny JD buzzer aja mbk cocok,negatif,24
 Ya emang bisanya itu Mau pimpin rapat kabinet jg udah pasti nol,negatif,13
Siap Terima kasih kepada presiden dan segenap kabinet lembah twitter yang telah memberi mandat kepada saya sebagai ketua partai rebahan Dengan ini saya akan menerimanya dengan senang hati Hormaaaaaaat graaak,negatif,30
 Ya pasti yakin lah kan KABINET FUFUFAFA iya kan,negatif,10
 Dengan personil yang dipilih mengisi kabinet rasanya tidak mengagetkan pak,negatif,11
 Gw mikirny Prabowo bkin kabinet gemuk biar bsa menampung smua relawan pilpres Prabowo ga kepikiran buat bagi2 kue di BUMN ehhh taunya sma aja Gma BUMN kita bisa maju klo di isi Ama politikus2simpatisan pilpres,netral,36
   2 titipan udah masuk kabinet,negatif,8
 Temen saya  mau buat bahan riset kabinet,netral,9
Pernah Menteri kehutanan di masa SBY Menteri Perdagangan di Masa Jokowi sekarang Menko Pangan di Kabinet Merah Putih Pak Zulhas 2028 sdh didepan mata jgn terlalu yakin swasembada sementara puluhan tahun itu hanya sebatas mimpi n agenda pencitraan Apa anda mau mengulanginya ,netral,43
 Kok sekretaris kabinet kerjaannya ngecek makanan presiden,negatif,8
          Masa iya sihhtapi dengar2 mentri kabinet merah putih yg di angkat prabowo itu 90 adalah koruptor,negatif,26
  iming2 apa bapak ini smpe ngebela keluarga rakus udah di janjiin bakal masuk kabinet pemerintahan kah ,negatif,18
Ini penyebabnya Knapa Pak PS tidak Full Power gas di Kabinet Pertama terbentuk Boleh bermimpi sih Kita akan Punya Kualitas Pemimpin yang Hebat Tapi kayanya merayap dan tertatih tatih Karena itulah bolak balik Solo ,negatif,35
  Biarin ajanamanya juga kabinet curang,negatif,7
Isu Mimpi Menteri Agama sudah arah Dato Nooh Gadut amp Jakim jawab Tulisan ini yg diarahkan kepada kabinet PMX saya harap Menteri Agama tidak cuci tangan dan arah org lain pula jawab Dilantik Menteri Kabinet ambik risiko jawab sama Tuduhan ni sgt berat,netral,43
TERKINI  Pesawat khas membawa Perdana Menteri Datuk Seri Anwar Ibrahim tiba di Lapangan Terbang Antarabangsa Shanghai Hongqiao pada pukul 950 malam waktu tempatan diiringi beberapa menteri kabinet  Foto Sadiq AsyrafPMO ,netral,33
  Toti karbitan 303 masih berkuasa di kabinet ,negatif,9
 Biar Fair buat aturan mantan presiden dan wakil tidak boleh menerima kunjungan presiden dan wapres serta menteri yang ada di kabinet yg baru jjuga tidak boleh menerima kunjungan calon yg maju di Pilkada utk hindari prasangka buruk ke mantan presiden dan wakilnya,negatif,43
 Tenang toti karbitan masih berkuasa di kabinet ,negatif,8
Hari berganti tetapi pedang dan tombak kepemimpinan takkan pernah mati Saya Adhimas Daru Dhiulhaq sebagai Kabid Internal telah melewati tujuh hari untuk menempa anggota BEM USB 2024 KABINET ARU CANDRASA menjadi penerus perjuangan dan penggerak demokrasi HIDUP MAHASISWA ,netral,39
  Hari berganti tetapi pedang dan tombak kepemimpinan takkan pernah mati Saya Jahwani Gandamana sebagai Kabid Eksternal telah melewati tujuh hari untuk menempa anggota BEM USB 2024 KABINET ARU CANDRASA menjadi penerus perjuangan dan penggerak demokrasi HIDUP MAHASISWA   ,netral,42
  Begini klo nga dapat jatah kursi kabinet ngoceh aja kerjaan mereka,netral,13
Pesantren Kilat Akmil Anggota Kabinet MP2024 Angkatan I,netral,8
 pembersihan kabinet dari oknum korup yaiyaiyabrarti banyak nih yg keciduksemoga bgt adanya,negatif,13
urusan gula itu sudah diproses sejak sebelum pilpres untuk judol ini baru terungkap setelah adanya penangkapan pembina judol yang menindak keduanya adalah kejaksaan dipihak yang sama sepertinya tidak ada drama gertak ini cuma proses pembersihan kabinet dari oknum Korup,netral,39
ADA KERETAKAN DALAM KABINET SATU DUA PEKAN KE DEPAN ADA RESHUFFLE  via ,negatif,14
Kabinet Merah Putih  Jadi ingat paman MK,negatif,8
Baru hitungan jam kabinet Wowo udah menggemparkan,negatif,7
 Membersihkan kabinet sama saja membuka aib sendirikecuali melakukan ott korupsi baru resafle Umumnya rezim hny janji madu diawal selebihnya y rasa pait empedu bg rakyat,negatif,26
PRABOWO TAK UNDANG KAESANG RAPAT KETUM PARPOL BERIKUTNYA TAK UNDANG GIBRAN RAPAT KABINET Prabowo tak undang Kaesang done Berikutnya Prabowo tidak mengundang Wapresnya Gibran pada rapat kabinet Ini belum terjadi Mungkin ini penerawangan dokter Tifa Bisa juga prediksi,negatif,38
   orang2 baik sedikit dan susah masuk kabinet menteri,negatif,11
 pak yg pertama up 15 yg kabinet 12 nambah kepala nambah fee lg 4k an,negatif,16
Kabinet omon isinya para koruptor Wkwkwk,negatif,6
Ratu Spanyol smp berkotor2 penuh lumpur rela dikata2in rakyatnya meanwhile kabinet pemerintahannya pada gak tanggung jawab and kabur,netral,18
Pembicaraan Kucing dan Pare Kucing Anak buah Bapak ada yang kesenggol operasi Apa perlu diperiksa Pare Jangan nanti kabinet Bapak kena Kucing Meoooonnnggg   ,negatif,26
  Emang atas dasar apa kabinet sekarang nuduh korupsi emang punya data komplet Klw anda punya datanya tunujukan k publik siapa2 aja yg korupsi jgn tongkosong nyaring bunyi,negatif,29
 Orang partai wkwkwkwkw makin kocak aja ni kabinet,negatif,9
 Presiden Prabowo Subianto melakukan kunjungan kerja perdananya ke luar kota pada Minggu 3112024 Daerah pertama yang dikunjungi adalah Kabupaten Merauke di Papua Selatan Dalam kunjungannya Presiden Prabowo meninjau langsung proses tanam dan panen padi dalam ,positif,37
 Indonesian minor celebrity yang mungkin kalo gak di blow up kemarin akan masuk ke jajaran kabinet utama presiden baru Jadinya masuk ke utusan khusus,negatif,24
 Bener dugaan gua Prabowo itu lanjutan Mulyono kepergian dia keluar negeri semacam latihan buat ffff mimpin sidang kabinet dan membuat keputusan strategis,negatif,23
 Wkwkwk bargaining kabinet yang sekarang,negatif,6
Presiden Prabowo Subianto menerima surat kepercayaan dari 7 Duta Besar Luar Biasa Berkuasa Penuh LBBP negaranegara sahabat di Istana Merdeka Jakarta Senin 04112024 Penyerahan surat kepercayaan ini sekaligus menandai dimulainya penugasan resmi para duta besar di ,netral,37
  D121  Debat ga penting si kocak lu,negatif,9
SINI IKUT GRUP SAYA supaya kamu tidak bisa kemanamana ,negatif,10
Sekretaris Fraksi Golkar DPR RI Mukhtarudin mendorong bahwa kabinet MerahPutih Prabowo Subianto untuk terus memperkuat komitmen untuk menciptakan masa depan yg lebih hijau dan berkelanjutan      ,negatif,31
 Prabowo banyak sekali yg korup di kabinet mu anda bakal berhadapan dgn netizen,negatif,14
